[-5.321587918049568e6,-6.024452371234928e6]
[-5.302777506356127e6,-6.06525907079791e6]
[-5.283825684337711e6,-6.1060932269042125e6]
[-5.264731975710865e6,-6.146955229465238e6]
[-5.245495897995896e6,-6.187845469907666e6]
[-5.2261169624876445e6,-6.228764341155294e6]
[-5.2065946742259385e6,-6.269712237611733e6]
[-5.186928531965166e6,-6.310689555145053e6]
[-5.167118028144559e6,-6.35169669107105e6]
[-5.147162648858147e6,-6.392734044137276e6]
[-5.1270618738242695e6,-6.433802014508065e6]
[-5.1068151763548255e6,-6.474901003750123e6]
[-5.086422023324726e6,-6.516031414817714e6]
[-5.065881875140857e6,-6.557193652038852e6]
[-5.045194185710992e6,-6.598388121101572e6]
[-5.024358402412115e6,-6.63961522904134e6]
[-5.003373966059169e6,-6.680875384227556e6]
[-4.982240310872886e6,-6.722168996351807e6]
[-4.9609568644477315e6,-6.763496476415786e6]
[-4.939523047719365e6,-6.8048582367200395e6]
[-4.91793827493226e6,-6.846254690852285e6]
[-4.896201953606493e6,-6.887686253677179e6]
[-4.874313484504638e6,-6.929153341325714e6]
[-4.852272261598081e6,-6.970656371185539e6]
[-4.830077672033369e6,-7.012195761891006e6]
[-4.807729096097592e6,-7.05377193331482e6]
[-4.785225907184547e6,-7.095385306558005e6]
[-4.7625674717594795e6,-7.13703630394225e6]
[-4.7397531493239235e6,-7.178725349001827e6]
[-4.71678229238046e6,-7.220452866475352e6]
[-4.69365424639654e6,-7.262219282298988e6]
[-4.670368349768484e6,-7.304025023598992e6]
[-4.646923933784881e6,-7.345870518685044e6]
[-4.623320322589383e6,-7.387756197044301e6]
[-4.5995568331433935e6,-7.429682489335298e6]
[-4.575632775188642e6,-7.471649827381669e6]
[-4.551547451208793e6,-7.51365864416722e6]
[-4.527300156390554e6,-7.555709373831459e6]
[-4.502890178585267e6,-7.597802451663877e6]
[-4.478316798269144e6,-7.639938314100163e6]
[-4.453579288503704e6,-7.682117398717657e6]
[-4.428676914894984e6,-7.724340144232421e6]
[-4.403608935553419e6,-7.766606990494741e6]
[-4.378374601052211e6,-7.808918378486703e6]
[-4.352973154385942e6,-7.851274750318871e6]
[-4.327403830928564e6,-7.893676549227543e6]
[-4.301665858390296e6,-7.9361242195732845e6]
[-4.27575845677521e6,-7.978618206837817e6]
[-4.249680838337445e6,-8.021158957622651e6]
[-4.223432207537141e6,-8.063746919647623e6]
[-4.197011760995823e6,-8.106382541749781e6]
[-4.1704186874513607e6,-8.149066273882392e6]
[-4.1436521677126316e6,-8.191798567113855e6]
[-4.1167113746134955e6,-8.2345798736271495e6]
[-4.0895954729656614e6,-8.27741064672044e6]
[-4.062303619512246e6,-8.320291340805985e6]
[-4.034834962879303e6,-8.363222411411633e6]
[-4.007188643528457e6,-8.406204315179957e6]
[-3.979363793707547e6,-8.449237509869877e6]
[-3.9513595374014233e6,-8.492322454357382e6]
[-3.923174990282026e6,-8.535459608636722e6]
[-3.8948092596580554e6,-8.578649433821557e6]
[-3.8662614444238325e6,-8.621892392146679e6]
[-3.8375306350073805e6,-8.665188946970228e6]
[-3.8086159133185446e6,-8.708539562775167e6]
[-3.7795163526960034e6,-8.751944705171721e6]
[-3.7502310178540125e6,-8.79540484089952e6]
[-3.720758964827978e6,-8.838920437830752e6]
[-3.691099240919859e6,-8.882491964972854e6]
[-3.661250884643026e6,-8.926119892471256e6]
[-3.6312129256663714e6,-8.9698046916125e6]
[-3.6009843847575365e6,-9.013546834827887e6]
[-3.5705642737258454e6,-9.057346795696786e6]
[-3.5399515953639545e6,-9.101205048951032e6]
[-3.509145343389979e6,-9.145122070477858e6]
[-3.478144502387823e6,-9.18909833732462e6]
[-3.4469480477478695e6,-9.233134327702207e6]
[-3.4155549456054503e6,-9.277230520990819e6]
[-3.383964152780278e6,-9.321387397743525e6]
[-3.3521746167146293e6,-9.365605439690813e6]
[-3.3201852754100175e6,-9.40988512974639e6]
[-3.287995057364685e6,-9.454226952011017e6]
[-3.2556028815087085e6,-9.49863139177881e6]
[-3.223007657139862e6,-9.54309893554163e6]
[-3.1902082838576473e6,-9.587630070995145e6]
[-3.1572036514973403e6,-9.632225287043992e6]
[-3.1239926400628025e6,-9.676885073807752e6]
[-3.090574119658973e6,-9.721609922626456e6]
[-3.0569469504225524e6,-9.766400326067654e6]
[-3.0231099824541193e6,-9.811256777930647e6]
[-2.98906205574688e6,-9.856179773254326e6]
[-2.954802000116461e6,-9.901169808322692e6]
[-2.9203286351288455e6,-9.946227380671918e6]
[-2.8856407700284896e6,-9.991352989096234e6]
[-2.8507372036648286e6,-1.0036547133654999e7]
[-2.815616724418083e6,-1.0081810315679729e7]
[-2.780278110124674e6,-1.0127143037780674e7]
[-2.7447201280015e6,-1.0172545803853922e7]
[-2.7089415345696225e6,-1.021801911908828e7]
[-2.6729410755762258e6,-1.0263563489973396e7]
[-2.636717485917471e6,-1.0309179424305754e7]
[-2.600269489558389e6,-1.0354867431197433e7]
[-2.5635957994538853e6,-1.0400628021082466e7]
[-2.526695117467617e6,-1.0446461705724878e7]
[-2.4895661342897494e6,-1.0492368998227084e7]
[-2.452207529355082e6,-1.0538350413036821e7]
[-2.4146179707594854e6,-1.0584406465955151e7]
[-2.376796115175784e6,-1.0630537674144106e7]
[-2.3387406077674706e6,-1.0676744556135949e7]
[-2.3004500821036613e6,-1.0723027631839862e7]
[-2.2619231600710996e6,-1.0769387422551177e7]
[-2.2231584517867733e6,-1.081582445095879e7]
[-2.184154555508142e6,-1.0862339241154382e7]
[-2.1449100575438086e6,-1.090893231864002e7]
[-2.1054235321624926e6,-1.0955604210336717e7]
[-2.0656935415002576e6,-1.1002355444593947e7]
[-2.0257186354686676e6,-1.104918655119696e7]
[-1.9854973516604155e6,-1.1096098061375977e7]
[-1.9450282152541243e6,-1.114309050781522e7]
[-1.9043097389184402e6,-1.1190164424661638e7]
[-1.863340422715652e6,-1.1237320347533058e7]
[-1.8221187540031723e6,-1.1284558813527664e7]
[-1.780643207334318e6,-1.1331880361233125e7]
[-1.7389122443586495e6,-1.1379285530735068e7]
[-1.6969243137203278e6,-1.1426774863626655e7]
[-1.654677850956192e6,-1.1474348903017288e7]
[-1.6121712783924665e6,-1.1522008193541689e7]
[-1.5694030050400659e6,-1.1569753281369371e7]
[-1.5263714264892186e6,-1.1617584714213664e7]
[-1.4830749248021094e6,-1.1665503041341733e7]
[-1.4395118684066045e6,-1.1713508813582199e7]
[-1.395680611985585e6,-1.176160258333638e7]
[-1.3515794963679106e6,-1.1809784904586498e7]
[-1.3072068484167708e6,-1.1858056332905518e7]
[-1.2625609809175816e6,-1.1906417425466223e7]
[-1.2176401924639284e6,-1.1954868741051164e7]
[-1.1724427673429812e6,-1.20034108400619e7]
[-1.126966975419225e6,-1.2052044284528784e7]
[-1.0812110720178904e6,-1.2100769638119783e7]
[-1.0351732978057215e6,-1.2149587466150848e7]
[-988851.8786713178,-1.219849833559543e7]
[-942245.0256047082,-1.22475028150935e7]
[-895350.934574387,-1.2296601474961918e7]
[-848167.7864045105,-1.2345794887203304e7]
[-800693.7466490015,-1.2395083625516806e7]
[-752926.9654669563,-1.2444468265306152e7]
[-704865.577493666,-1.2493949383690909e7]
[-656507.7017124008,-1.254352755951555e7]
[-607851.441324432,-1.2593203373358987e7]
[-558894.8836175508,-1.2642977407544235e7]
[-509636.0998328452,-1.2692850246148465e7]
[-460073.1450306515,-1.2742822475012483e7]
[-410204.0579547394,-1.2792894681750566e7]
[-360026.86089556786,-1.2843067455759821e7]
[-309539.55955095997,-1.2893341388230685e7]
[-258740.14288710468,-1.294371707215564e7]
[-207626.58299637528,-1.2994195102339648e7]
[-156196.83495515748,-1.3044776075409107e7]
[-104448.83667895077,-1.3095460589822013e7]
[-52380.50877582037,-1.3146249245878235e7]
[10.245599669804506,-1.319714264572783e7]
[52725.540895773236,-1.3248141393381024e7]
[105767.50931489302,-1.3299246094718603e7]
[159138.30096478763,-1.335045735750066e7]
[212840.08401297496,-1.3401775791376857e7]
[266875.04484094674,-1.3453202007894967e7]
[321245.3882022828,-1.350473662051156e7]
[375953.3373799683,-1.355638024460035e7]
[431001.1343475199,-1.3608133497462563e7]
[486391.03993046214,-1.3659996998336017e7]
[542125.3339689395,-1.371197136840367e7]
[598206.3154850726,-1.3764057230804969e7]
[654636.3028474828,-1.3816255210642913e7]
[711417.6339415362,-1.3868565934994794e7]
[768552.6663390396,-1.392099003292074e7]
[826043.7774711895,-1.3973528135473594e7]
[883893.3648009517,-1.402618087570657e7]
[942103.8460007166,-1.4078948888684042e7]
[1.0006776591285411e6,-1.4131832811489308e7]
[1.0596172628088093e6,-1.4184833283234652e7]
[1.1189251364125628e6,-1.423795094506934e7]
[1.178603780240695e6,-1.4291186440188458e7]
[1.2386557157097715e6,-1.4344540413842343e7]
[1.2990834855389656e6,-1.4398013513345186e7]
[1.3598896539380555e6,-1.4451606388082817e7]
[1.42107680680003e6,-1.4505319689522753e7]
[1.4826475518925549e6,-1.45591540712214e7]
[1.5446045190531332e6,-1.4613110188832697e7]
[1.6069503603873805e6,-1.4667188700117592e7]
[1.669687750466574e6,-1.4721390264951043e7]
[1.7328193865291353e6,-1.4775715545330547e7]
[1.796347988683987e6,-1.4830165205384396e7]
[1.8602763001159674e6,-1.4884739911379794e7]
[1.9246070872931054e6,-1.4939440331730634e7]
[1.989343140176352e6,-1.4994267137005448e7]
[2.054487272431173e6,-1.5049220999934975e7]
[2.1200423216413097e6,-1.5104302595419604e7]
[2.186011149526219e6,-1.5159512600537928e7]
[2.252396642157465e6,-1.5214851694552422e7]
[2.3192017101811934e6,-1.5270320558918202e7]
[2.3864292890410163e6,-1.5325919877290081e7]
[2.454082339202453e6,-1.5381650335528865e7]
[2.5221638463814342e6,-1.543751262170897e7]
[2.590676821774327e6,-1.5493507426125186e7]
[2.6596243022905146e6,-1.5549635441299446e7]
[2.729009350786334e6,-1.5605897361986604e7]
[2.7988350563042862e6,-1.5662293885182355e7]
[2.8691045343111753e6,-1.5718825710128149e7]
[2.9398209269415177e6,-1.5775493538318196e7]
[3.0109874032422174e6,-1.5832298073505303e7]
[3.0826071594192423e6,-1.5889240021706114e7]
[3.1546834190895217e6,-1.5946320091208301e7]
[3.227219433531929e6,-1.600353899257479e7]
[3.300218481942685e6,-1.6060897438649232e7]
[3.373683871694777e6,-1.6118396144562367e7]
[3.4476189385965983e6,-1.6176035827735497e7]
[3.5220270471575335e6,-1.6233817207887065e7]
[3.596911590852214e6,-1.6291741007035874e7]
[3.672275992390366e6,-1.6349807949506313e7]
[3.748123703989241e6,-1.6408018761933196e7]
[3.8244582076468277e6,-1.6466374173264818e7]
[3.901283015420325e6,-1.6524874914767653e7]
[3.978601669706282e6,-1.6583521720029883e7]
[4.056417743524111e6,-1.664231532496506e7]
[4.134734840802302e6,-1.6701256467815338e7]
[4.213556596667499e6,-1.6760345889154393e7]
[4.292886677737688e6,-1.681958433189091e7]
[4.372728782416649e6,-1.6878972541270506e7]
[4.453086641193533e6,-1.69385112648789e7]
[4.533964016943585e6,-1.699820125264339e7]
[4.615364705233596e6,-1.7058043256835237e7]
[4.697292534630008e6,-1.7118038032071363e7]
[4.779751367010128e6,-1.7178186335315723e7]
[4.8627450978767425e6,-1.7238488925880484e7]
[4.9462776566759525e6,-1.7298946565426882e7]
[5.030353007118547e6,-1.7359560017965943e7]
[5.114975147504645e6,-1.7420330049858823e7]
[5.20014811105176e6,-1.7481257429816883e7]
[5.285875966226305e6,-1.7542342928901434e7]
[5.372162817078764e6,-1.7603587320523318e7]
[5.459012803582178e6,-1.7664991380442023e7]
[5.546430101974176e6,-1.7726555886764448e7]
[5.634418925103052e6,-1.7788281619943682e7]
[5.722983522776756e6,-1.785016936277691e7]
[5.812128182116365e6,-1.791221990040353e7]
[5.901857227913243e6,-1.7974434020302925e7]
[5.992175022988363e6,-1.8036812512290746e7]
[6.083085968558263e6,-1.8099356168516785e7]
[6.174594504602591e6,-1.816206578346093e7]
[6.266705110236338e6,-1.8224942153929275e7]
[6.359422304086009e6,-1.8287986079049848e7]
[6.452750644669683e6,-1.8351198360267904e7]
[6.546694730781124e6,-1.8414579801340807e7]
[6.641259201878306e6,-1.8478131208332743e7]
[6.736448738475586e6,-1.854185338960871e7]
[6.832268062539928e6,-1.8605747155827995e7]
[6.928721937892014e6,-1.866981331993768e7]
[7.025815170611294e6,-1.8734052697165485e7]
[7.123552609444399e6,-1.8798466105011553e7]
[7.221939146219695e6,-1.8863054363240935e7]
[7.320979716265091e6,-1.8927818293874867e7]
[7.420679298829494e6,-1.8992758721181035e7]
[7.521042917511499e6,-1.905787647166514e7]
[7.622075640689431e6,-1.9123172374059886e7]
[7.723782581958027e6,-1.9188647259314768e7]
[7.826168900568871e6,-1.9254301960584793e7]
[7.929239801875825e6,-1.9320137313218825e7]
[8.033000537785635e6,-1.938615415474768e7]
[8.137456407212037e6,-1.945235332487083e7]
[8.242612756536107e6,-1.951873566544342e7]
[8.348474980071092e6,-1.9585302020462453e7]
[8.455048520531131e6,-1.965205323605167e7]
[8.562338869506866e6,-1.971899016044706e7]
[8.67035156794476e6,-1.9786113643980853e7]
[8.779092206631698e6,-1.9853424539065007e7]
[8.888566426685175e6,-1.9920923700174302e7]
[8.998779920048522e6,-1.9988611983828653e7]
[9.10973842999119e6,-2.0056490248574603e7]
[9.221447751614837e6,-2.0124559354966428e7]
[9.333913732364707e6,-2.0192820165546447e7]
[9.44714227254536e6,-2.0261273544823952e7]
[9.561139325844638e6,-2.032992035925506e7]
[9.675910899859363e6,-2.039876147721949e7]
[9.791463056630004e6,-2.0467797768998556e7]
[9.907801913179992e6,-2.0537030106751807e7]
[1.002493364205997e7,-2.0606459364492316e7]
[1.0142864471898647e7,-2.067608641806165e7]
[1.0261600687959364e7,-2.074591214510392e7]
[1.0381148632703114e7,-2.0815937425039254e7]
[1.0501514706356538e7,-2.088616313903582e7]
[1.0622705367486743e7,-2.0956590169981394e7]
[1.0744727133581966e7,-2.102721940245385e7]
[1.0867586581639301e7,-2.1098051722691245e7]
[1.0991290348756755e7,-2.1169088018559813e7]
[1.1115845132733889e7,-2.1240329179522324e7]
[1.1241257692677574e7,-2.13117760966047e7]
[1.1367534849614311e7,-2.13834296623617e7]
[1.1494683487108918e7,-2.1455290770841476e7]
[1.1622710551891835e7,-2.152736031755023e7]
[1.1751623054490175e7,-2.159963919941414e7]
[1.1881428069866525e7,-2.1672128314740784e7]
[1.2012132738066219e7,-2.174482856318035e7]
[1.2143744264869906e7,-2.181774084568486e7]
[1.2276269922452033e7,-2.1890866064465623e7]
[1.240971705005013e7,-2.196420512295162e7]
[1.2544093054637663e7,-2.2037758925744705e7]
[1.2679405411605202e7,-2.211152837857422e7]
[1.2815661665449182e7,-2.218551438825053e7]
[1.2952869430468079e7,-2.2259717862617332e7]
[1.3091036391465912e7,-2.2334139710502595e7]
[1.3230170304462638e7,-2.2408780841667864e7]
[1.3370278997413864e7,-2.2483642166757137e7]
[1.3511370370935243e7,-2.255872459724276e7]
[1.3653452399038035e7,-2.263402904537178e7]
[1.3796533129870776e7,-2.2709556424109887e7]
[1.394062068646742e7,-2.2785307647083223e7]
[1.4085723267507812e7,-2.286128362852091e7]
[1.4231849148081394e7,-2.2937485283193555e7]
[1.4379006680461487e7,-2.3013913526351474e7]
[1.4527204294888841e7,-2.309056927366186e7]
[1.4676450500361128e7,-2.3167453441143088e7]
[1.4826753885432279e7,-2.324456694509815e7]
[1.497812311902075e7,-2.33219107020466e7]
[1.5130566951224674e7,-2.3399485628653925e7]
[1.528409421414805e7,-2.3477292641660392e7]
[1.5438713822732575e7,-2.3555332657806505e7]
[1.5594434775602266e7,-2.3633606593758672e7]
[1.5751266155914329e7,-2.3712115366031628e7]
[1.5909217132219374e7,-2.3790859890909143e7]
[1.6068296959331414e7,-2.386984108436313e7]
[1.622851497920702e7,-2.3949059861970767e7]
[1.6389880621833561e7,-2.4028517138829503e7]
[1.6552403406127715e7,-2.4108213829470433e7]
[1.6716092940841423e7,-2.4188150847768597e7]
[1.688095892547988e7,-2.4268329106852353e7]
[1.704701115122824e7,-2.43487495190101e7]
[1.721425950188772e7,-2.4429412995594606e7]
[1.738271395482182e7,-2.4510320446925204e7]
[1.7552384581914224e7,-2.459147278218851e7]
[1.772328155053353e7,-2.467287090933522e7]
[1.789541512451124e7,-2.4754515734976023e7]
[1.8068795665128134e7,-2.4836408164274175e7]
[1.8243433632112343e7,-2.491854910083618e7]
[1.841933958464669e7,-2.500093944659943e7]
[1.859652418238856e7,-2.5083580101718124e7]
[1.8774998186498467e7,-2.5166471964445654e7]
[1.8954772460680082e7,-2.5249615931014623e7]
[1.9135857972231682e7,-2.5333012895514373e7]
[1.931826579310852e7,-2.5416663749765683e7]
[1.9502007100995533e7,-2.5500569383192297e7]
[1.968709318039299e7,-2.558473068269032e7]
[1.987353542371183e7,-2.5669148532493934e7]
[2.006134533237972e7,-2.5753823814037807e7]
[2.0250534517962616e7,-2.5838757405818205e7]
[2.0441114703293625e7,-2.5923950183249023e7]
[2.0633097723615482e7,-2.600940301851549e7]
[2.08264955277355e7,-2.6095116780424885e7]
[2.102132017919202e7,-2.6181092334253736e7]
[2.121758385743123e7,-2.6267330541590884e7]
[2.141529885899983e7,-2.6353832260178752e7]
[2.1614477598746438e7,-2.6440598343749486e7]
[2.181513261103846e7,-2.6527629641858913e7]
[2.201727655098769e7,-2.6614926999715183e7]
[2.222092219569361e7,-2.67024912580059e7]
[2.242608244549505e7,-2.6790323252719563e7]
[2.2632770325236585e7,-2.687842381496397e7]
[2.284099898554821e7,-2.6966793770780828e7]
[2.3050781704137724e7,-2.7055433940956168e7]
[2.3262131887095433e7,-2.714434514082634e7]
[2.3475063070213627e7,-2.723352818008044e7]
[2.368958892031967e7,-2.732298386255857e7]
[2.3905723236619845e7,-2.7412712986044627e7]
[2.4123479952060614e7,-2.750271634205624e7]
[2.4342873134700954e7,-2.7592994715629112e7]
[2.45639169890992e7,-2.7683548885097027e7]
[2.4786625857715357e7,-2.7774379621867813e7]
[2.5011014222325157e7,-2.786548769019358e7]
[2.5237096705450684e7,-2.7956873846937053e7]
[2.546488807180234e7,-2.8048538841331787e7]
[2.569440322973901e7,-2.814048341473883e7]
[2.592565723273867e7,-2.823270830039662e7]
[2.6158665280887578e7,-2.8325214223167222e7]
[2.6393442722381268e7,-2.8418001899276033e7]
[2.663000505504128e7,-2.851107203604642e7]
[2.686836792784859e7,-2.8604425331629474e7]
[2.7108547142488535e7,-2.86980624747267e7]
[2.7350558654914204e7,-2.879198414430824e7]
[2.7594418576922793e7,-2.8886191009324323e7]
[2.784014317775025e7,-2.898068372841184e7]
[2.8087748885677673e7,-2.9075462949593365e7]
[2.8337252289655115e7,-2.9170529309970677e7]
[2.8588670140942737e7,-2.926588343541256e7]
[2.8842019354763296e7,-2.936152594023444e7]
[2.9097317011975963e7,-2.9457457426873516e7]
[2.935458036076197e7,-2.9553678485555578e7]
[2.9613826818328597e7,-2.965018969395585e7]
[2.987507397262651e7,-2.974699161685181e7]
[3.0138339584086705e7,-2.9844084805770136e7]
[3.0403641587372504e7,-2.994146979862593e7]
[3.0670998093146704e7,-3.0039147119354073e7]
[3.094042738985651e7,-3.013711727753352e7]
[3.12119479455352e7,-3.023538076800399e7]
[3.148557840961923e7,-3.0333938070474353e7]
[3.1761337614782233e7,-3.043278964912313e7]
[3.203924457878828e7,-3.0531935952191714e7]
[3.2319318506357122e7,-3.0631377411567576e7]
[3.2601578791052226e7,-3.073111444236109e7]
[3.2886045017180137e7,-3.083114744247174e7]
[3.317273696171121e7,-3.0931476792147066e7]
[3.3461674596214477e7,-3.1032102853531644e7]
[3.375287808881146e7,-3.1133025970207512e7]
[3.404636780614592e7,-3.1234246466724932e7]
[3.4342164315372795e7,-3.133576464812427e7]
[3.464028838616097e7,-3.1437580799447104e7]
[3.494076099271661e7,-3.153969518523854e7]
[3.52436033158234e7,-3.1642108049039368e7]
[3.554883674489667e7,-3.174481961286681e7]
[3.5856482880060546e7,-3.184783007668676e7]
[3.616656353423636e7,-3.195113961787329e7]
[3.647910073525454e7,-3.205474839065943e7]
[3.6794116727978684e7,-3.2158656525575105e7]
[3.711163397644929e7,-3.2262864128874615e7]
[3.743167516604518e7,-3.2367371281952746e7]
[3.7754263205663e7,-3.2472178040749397e7]
[3.8079421229910016e7,-3.257728443514102e7]
[3.840717260131904e7,-3.268269046832147e7]
[3.87375409125782e7,-3.27883961161697e7]
[3.907054998877769e7,-3.2894401326604772e7]
[3.9406223889675304e7,-3.300070601892856e7]
